session_id,date,start_time,end_time,station_id,station_name,city,area,latitude,longitude,charger_type,number_of_chargers,vehicle_type,energy_consumed_kwh,charging_duration_minutes,waiting_time_minutes,charging_cost,revenue,session_status,day_of_week,hour,month,peak_hour,weather_condition,is_synthetic
SESS125387,2024-06-08,2024-06-08 03:23:00,2024-06-08 03:32:04.144458258,ST1019,Andheri EV Hub 1019,Mumbai,Andheri,19.07675,72.90654,DC Fast (50kW),4,2-Wheeler,1.7,9.1,7.1,24.83,24.83,Completed,5,3,6,False,Cloudy,True
SESS183004,2024-12-04,2024-12-04 19:51:00,2024-12-04 20:04:13.002775314,ST1006,Dwarka EV Hub 1006,Delhi,Dwarka,28.64584,77.23093,DC Fast (50kW),5,2-Wheeler,2.78,13.2,14.5,39.44,39.44,Completed,2,19,12,True,Rain,True
SESS149637,2024-09-16,2024-09-16 13:07:00,2024-09-16 23:23:27.885556242,ST1013,Saket EV Hub 1013,Delhi,Saket,28.672,77.10803,AC Slow (3.3kW),5,Light Commercial,28.09,616.5,9.5,223.36,223.36,Completed,0,13,9,False,Cloudy,True
SESS129594,2024-05-13,2024-05-13 19:18:00,2024-05-13 22:56:47.539120602,ST1016,Andheri EV Hub 1016,Mumbai,Andheri,19.10583,72.88625,AC Fast (7.4kW),7,Car - Hatchback/Sedan,22.55,218.8,27.4,223.3,223.3,Completed,0,19,5,True,Clear,True
SESS138396,2024-07-18,2024-07-18 12:04:00,2024-07-18 12:32:00.310502346,ST1011,Saket EV Hub 1011,Delhi,Saket,28.63125,77.24688,AC Slow (3.3kW),8,2-Wheeler,1.34,0.0,20.2,10.41,10.41,Completed,3,12,7,False,Rain,True
SESS154855,2024-04-21,2024-04-21 00:52:00,2024-04-21 02:07:49.984987800,ST1020,Bandra EV Hub 1020,Mumbai,Bandra,19.0506,72.87292,DC Fast (50kW),3,Car - SUV,39.83,75.8,17.2,601.94,601.94,Completed,6,0,4,False,Clear,True
SESS171690,2024-11-27,2024-11-27 11:58:00,2024-11-27 16:05:52.625601282,ST1024,Powai EV Hub 1024,Mumbai,Powai,19.10207,72.89196,AC Fast (7.4kW),5,Light Commercial,25.48,247.9,11.7,237.84,237.84,Completed,2,11,11,False,Clear,True
SESS110593,2024-08-20,2024-08-20 10:04:00,2024-08-20 13:40:32.428030866,ST1051,Hinjewadi EV Hub 1051,Pune,Hinjewadi,18.59275,73.81295,AC Fast (7.4kW),6,Car - SUV,22.39,216.5,22.4,232.42,232.42,Failed,1,10,8,False,Foggy,True
SESS139848,2024-10-16,2024-10-16 17:30:00,2024-10-16 18:15:43.933539180,ST1020,Bandra EV Hub 1020,Mumbai,Bandra,19.0506,72.87292,DC Fast (50kW),3,Car - SUV,24.96,45.7,11.9,351.9,351.9,Completed,2,17,10,False,Cloudy,True
SESS127190,2024-07-23,2024-07-23 08:09:00,2024-07-23 08:57:53.892752256,ST1049,Jayanagar EV Hub 1049,Bengaluru,Jayanagar,12.90654,77.60003,DC Fast (50kW),5,Car - Hatchback/Sedan,22.96,48.9,9.5,336.4,336.4,Completed,1,8,7,True,Hot,True
SESS133236,2024-06-04,2024-06-04 19:49:00,2024-06-05 00:50:04.158315678,ST1011,Saket EV Hub 1011,Delhi,Saket,28.63125,77.24688,AC Slow (3.3kW),8,Car - Hatchback/Sedan,13.61,301.1,4.6,120.08,120.08,Completed,1,19,6,True,Rain,True
SESS141367,2024-12-27,2024-12-27 19:13:00,2024-12-27 23:05:39.733253604,ST1016,Andheri EV Hub 1016,Mumbai,Andheri,19.10583,72.88625,AC Fast (7.4kW),7,Car - Hatchback/Sedan,23.55,232.7,16.7,247.07,247.07,Completed,4,19,12,True,Clear,True
SESS165379,2024-06-09,2024-06-09 17:59:00,2024-06-09 18:07:22.437865470,ST1049,Jayanagar EV Hub 1049,Bengaluru,Jayanagar,12.90654,77.60003,DC Fast (50kW),5,3-Wheeler,4.79,8.4,6.9,70.21,70.21,Failed,6,17,6,False,Clear,True
SESS152357,2024-08-24,2024-08-24 01:52:00,2024-08-24 03:50:57.155297484,ST1011,Saket EV Hub 1011,Delhi,Saket,28.63125,77.24688,AC Slow (3.3kW),8,3-Wheeler,5.29,119.0,6.0,43.13,43.13,Completed,5,1,8,False,Foggy,True
SESS101635,2024-02-06,2024-02-06 22:45:00,2024-02-06 23:07:23.570720724,ST1061,Baner EV Hub 1061,Pune,Baner,18.45366,73.92817,AC Fast (7.4kW),5,2-Wheeler,1.6,22.4,4.2,15.83,15.83,Completed,1,22,2,False,Rain,True
SESS139318,2024-03-24,2024-03-24 10:49:00,2024-03-24 11:25:14.448421638,ST1010,Saket EV Hub 1010,Delhi,Saket,28.62702,77.26129,DC Fast (50kW),5,Car - Hatchback/Sedan,19.99,36.2,2.3,320.96,320.96,Completed,6,10,3,False,Clear,True
SESS106582,2024-12-02,2024-12-02 14:01:00,2024-12-02 14:26:25.039680558,ST1070,Kukatpally EV Hub 1070,Hyderabad,Kukatpally,17.3143,78.53364,AC Fast (7.4kW),6,2-Wheeler,1.31,25.4,25.0,13.84,13.84,Completed,0,14,12,False,Hot,True
SESS135348,2024-11-22,2024-11-22 10:52:00,2024-11-22 14:12:53.287045422,ST1067,Gachibowli EV Hub 1067,Hyderabad,Gachibowli,17.32183,78.46663,AC Fast (7.4kW),4,Car - Hatchback/Sedan,20.5,200.9,44.2,208.29,208.29,Completed,4,10,11,False,Clear,True
SESS171362,2024-01-07,2024-01-07 20:52:00,2024-01-07 20:56:31.475808096,ST1006,Dwarka EV Hub 1006,Delhi,Dwarka,28.64584,77.23093,DC Fast (50kW),5,2-Wheeler,2.37,4.5,18.6,37.29,37.29,Completed,6,20,1,True,Cloudy,True
SESS177116,2024-08-30,2024-08-30 09:26:00,2024-08-30 09:36:11.112570486,ST1047,Jayanagar EV Hub 1047,Bengaluru,Jayanagar,12.95194,77.65477,DC Ultra-Fast (150kW),1,2-Wheeler,1.46,10.2,7.0,27.24,27.24,Completed,4,9,8,True,Clear,True
SESS171836,2024-08-26,2024-08-26 04:12:00,2024-08-26 05:57:58.234434336,ST1062,Baner EV Hub 1062,Pune,Baner,18.57605,73.88397,AC Slow (3.3kW),6,3-Wheeler,4.54,106.0,10.3,36.44,36.44,Completed,0,4,8,False,Clear,True
SESS102771,2024-04-29,2024-04-29 19:00:00,2024-04-29 19:08:46.920230100,ST1020,BANDRA EV HUB 1020  ,Mumbai,Bandra,19.0506,72.87292,DC Fast (50kW),3,2-Wheeler,1.78,8.8,5.2,27.1,27.1,Completed,0,19,4,True,Clear,True
SESS166090,2024-10-05,2024-10-05 23:38:00,2024-10-06 00:23:55.498838658,ST1055,Kothrud EV Hub 1055,Pune,Kothrud,18.45011,73.83461,DC Fast (50kW),3,Car - SUV,22.14,45.9,9.7,313.66,313.66,Completed,5,23,10,False,Hot,True
SESS126702,2024-06-14,2024-06-14 18:19:00,2024-06-14 18:26:21.357540060,ST1022,Bandra EV Hub 1022,Mumbai,Bandra,19.15395,72.85632,DC Ultra-Fast (150kW),2,3-Wheeler,5.94,7.4,6.1,112.55,112.55,Completed,4,18,6,True,Clear,True
SESS180541,2024-12-13,2024-12-13 11:54:00,2024-12-13 11:59:49.451028072,ST1033,Borivali EV Hub 1033,Mumbai,Borivali,18.97552,72.84852,DC Fast (50kW),4,2-Wheeler,1.22,5.8,0.3,18.64,18.64,Completed,4,11,12,False,Clear,True
SESS152277,2024-03-09,2024-03-09 01:32:00,2024-03-09 07:21:10.921529682,ST1061,Baner EV Hub 1061,Pune,Baner,18.45366,73.92817,AC Fast (7.4kW),5,Light Commercial,35.55,349.2,8.0,367.3,367.3,Completed,5,1,3,False,Hot,True
SESS165253,2024-12-12,2024-12-12 00:25:00,2024-12-12 00:28:00.000000000,ST1060,Viman Nagar EV Hub 1060,Pune,Viman Nagar,18.51456,73.98229,DC Fast (50kW),3,2-Wheeler,1.57,3.0,7.6,23.39,23.39,Completed,3,0,12,False,Rain,True
SESS120323,2024-06-24,2024-06-24 19:01:00,2024-06-24 19:13:09.249938070,ST1054,Kothrud EV Hub 1054,Pune,Kothrud,18.44315,73.79089,DC Fast (50kW),3,2-Wheeler,2.1,12.2,11.8,32.7,32.7,Completed,0,19,6,True,Clear,True
SESS145454,2024-07-11,2024-07-11 12:21:00,2024-07-11 22:10:10.465205850,ST1062,Baner EV Hub 1062,Pune,Baner,18.57605,73.88397,AC Slow (3.3kW),6,Car - SUV,27.58,589.2,4.5,232.92,232.92,Completed,3,12,7,False,Clear,True
SESS164401,2024-05-24,2024-05-24 21:26:00,2024-05-24 22:14:08.314875792,ST1058,Viman Nagar EV Hub 1058,Pune,Viman Nagar,18.48708,73.88499,AC Slow (3.3kW),5,2-Wheeler,1.89,48.1,27.6,16.42,16.42,Completed,4,21,5,False,Clear,True
SESS136275,2024-11-01,2024-11-01 20:54:00,2024-11-02 05:54:24.953725578,ST1013,Saket EV Hub 1013,Delhi,Saket,28.672,77.10803,AC Slow (3.3kW),5,Car - SUV,24.86,540.4,8.4,200.67,200.67,Completed,4,20,11,True,Rain,True
SESS169526,2024-11-20,2024-11-20 05:53:00,2024-11-20 06:41:33.545764853,ST1042,Indiranagar EV Hub 1042,Bengaluru,Indiranagar,13.05929,77.52818,DC Fast (50kW),5,Car - SUV,24.83,48.6,2.5,362.44,362.44,Completed,2,5,11,False,Clear,True
SESS124136,2024-01-10,2024-01-10 20:30:00,2024-01-10 20:50:09.787455558,ST1022,Bandra EV Hub 1022,Mumbai,Bandra,19.15395,72.85632,DC Ultra-Fast (150kW),2,Car - SUV,30.55,20.2,48.3,552.04,552.04,Cancelled,2,20,1,True,Hot,True
SESS124621,2024-12-17,2024-12-17 01:14:00,2024-12-17 01:19:15.778739405,ST1060,Viman Nagar EV Hub 1060,Pune,Viman Nagar,18.51456,73.98229,DC Fast (50kW),3,3-Wheeler,2.29,5.3,14.5,33.19,33.19,Completed,1,1,12,False,Clear,True
SESS114079,2024-09-14,2024-09-14 10:18:00,2024-09-14 11:31:15.096806040,ST1011,Saket EV Hub 1011,Delhi,Saket,28.63125,77.24688,AC Slow (3.3kW),8,2-Wheeler,2.81,73.3,11.3,22.89,22.89,Completed,5,10,9,False,Rain,True
SESS102465,2024-05-01,2024-05-01 19:53:00,2024-05-01 19:59:47.891213256,ST1053,Hinjewadi EV Hub 1053,Pune,Hinjewadi,18.46779,73.85104,DC Fast (50kW),5,2-Wheeler,2.64,6.8,15.0,39.86,39.86,Completed,2,19,5,True,Cloudy,True
SESS105741,2024-04-28,2024-04-28 22:43:00,2024-04-29 01:12:46.893610290,ST1024,Powai EV Hub 1024,Mumbai,Powai,19.10207,72.89196,AC Fast (7.4kW),5,Car - Hatchback/Sedan,14.05,149.8,6.8,150.76,150.76,Completed,6,22,4,False,Cloudy,True
SESS109709,2024-12-13,2024-12-13 20:27:00,2024-12-14 01:32:37.818427938,ST1003,Dwarka EV Hub 1003,Delhi,Dwarka,28.68153,77.23705,AC Fast (7.4kW),3,Car - SUV,30.71,305.6,13.7,292.83,292.83,Completed,4,20,12,True,Clear,True
SESS169509,2024-09-24,2024-09-24 17:20:00,2024-09-24 17:48:09.144698832,ST1061,Baner EV Hub 1061,Pune,Baner,18.45366,73.92817,AC Fast (7.4kW),5,2-Wheeler,1.92,28.2,2.3,20.83,20.83,Completed,1,17,9,False,Foggy,True
SESS167297,2024-08-07,2024-08-07 10:27:00,2024-08-07 11:10:18.128315394,ST1052,Hinjewadi EV Hub 1052,Pune,Hinjewadi,18.51064,73.79296,DC Fast (50kW),5,Car - Hatchback/Sedan,25.22,43.3,1.3,399.0,399.0,Completed,2,10,8,False,Cloudy,True
SESS100313,2024-12-21,2024-12-21 18:04:00,2024-12-21 18:20:54.838690626,ST1021,Bandra EV Hub 1021,Mumbai,Bandra,18.99664,72.81787,AC Fast (7.4kW),5,2-Wheeler,1.37,16.9,33.2,14.7,14.7,Completed,5,18,12,True,Cloudy,True
SESS160715,2024-11-12,2024-11-12 08:00:00,2024-11-12 08:07:04.388440206,ST1035,Whitefield EV Hub 1035,Bengaluru,Whitefield,12.91369,77.55109,DC Ultra-Fast (150kW),1,2-Wheeler,1.79,7.1,40.4,34.66,34.66,Completed,1,8,11,True,Clear,True
SESS134504,2024-05-25,2024-05-25 10:06:00,2024-05-25 17:56:45.662698434,ST1027,Thane EV Hub 1027,Mumbai,Thane,19.12611,72.89911,AC Slow (3.3kW),6,Car - Hatchback/Sedan,21.77,470.8,10.7,183.56,183.56,Completed,5,10,5,False,,True
SESS138037,2024-12-12,2024-12-12 04:25:00,2024-12-12 07:19:40.554665424,ST1024,Powai EV Hub 1024,Mumbai,Powai,19.10207,72.89196,AC Fast (7.4kW),5,Car - Hatchback/Sedan,18.1,174.7,1.0,199.51,199.51,Completed,3,4,12,False,Cloudy,True
SESS133093,2024-07-02,2024-07-02 12:20:00,2024-07-02 12:30:22.249371882,ST1042,Indiranagar EV Hub 1042,Bengaluru,Indiranagar,13.05929,77.52818,DC Fast (50kW),5,2-Wheeler,1.19,10.4,12.6,17.58,17.58,Completed,1,12,7,False,Clear,True
SESS155585,2024-05-22,2024-05-22 02:28:00,2024-05-22 06:14:08.614940286,ST1004,Dwarka EV Hub 1004,Delhi,Dwarka,28.55637,77.26171,AC Fast (7.4kW),7,Car - SUV,22.87,226.1,27.8,238.84,238.84,Completed,2,2,5,False,Clear,True
SESS160708,2024-12-22,2024-12-22 19:17:00,2024-12-22 19:27:31.036736340,ST1063,Baner EV Hub 1063,Pune,Baner,18.53622,73.85985,DC Ultra-Fast (150kW),3,Car - Hatchback/Sedan,18.37,10.5,21.2,369.42,369.42,Completed,6,19,12,True,Foggy,True
SESS150700,2024-04-15,2024-04-15 10:50:00,2024-04-15 11:27:20.634293310,ST1071,Kukatpally EV Hub 1071,Hyderabad,Kukatpally,17.43005,78.59594,DC Fast (50kW),5,Car - Hatchback/Sedan,20.43,37.3,2.1,300.43,300.43,Completed,0,10,4,False,Clear,True
SESS137187,2024-02-08,2024-02-08 07:24:00,2024-02-08 07:34:39.616476726,ST1055,Kothrud EV Hub 1055,Pune,Kothrud,18.45011,73.83461,DC Fast (50kW),3,2-Wheeler,2.53,10.7,2.1,39.87,39.87,Completed,3,7,2,False,Rain,True
SESS166136,2024-07-29,2024-07-29 20:11:00,2024-07-29 20:22:12.185375988,ST1060,Viman Nagar EV Hub 1060,Pune,Viman Nagar,18.51456,73.98229,DC Fast (50kW),3,2-Wheeler,1.98,11.2,27.9,29.13,29.13,Completed,0,20,7,True,Cloudy,True
SESS114762,2024-06-26,2024-06-26 04:39:00,2024-06-26 09:07:38.336781972,ST1061,Baner EV Hub 1061,Pune,Baner,18.45366,73.92817,AC Fast (7.4kW),5,Car - SUV,27.16,268.6,15.2,280.41,280.41,Completed,2,4,6,False,Foggy,True
SESS166329,2024-08-09,2024-08-09 09:39:00,2024-08-09 09:59:33.748281246,ST1063,Baner EV Hub 1063,Pune,Baner,18.53622,73.85985,DC Ultra-Fast (150kW),3,Car - SUV,21.63,20.6,0.7,377.57,377.57,Failed,4,9,8,True,Hot,True
SESS179008,2024-04-26,2024-04-26 08:44:00,2024-04-26 11:38:54.750744516,ST1016,Andheri EV Hub 1016,Mumbai,Andheri,19.10583,72.88625,AC Fast (7.4kW),7,Car - Hatchback/Sedan,17.59,174.9,2.2,190.11,190.11,Completed,4,8,4,True,Clear,True
SESS109147,2024-05-09,2024-05-09 17:05:00,2024-05-09 17:38:17.846756016,ST1009,Rohini EV Hub 1009,Delhi,Rohini,28.6585,77.24159,AC Fast (7.4kW),5,2-Wheeler,2.88,33.3,14.9,29.24,29.24,Failed,3,17,5,False,Clear,True
SESS147352,2024-10-26,2024-10-26 18:22:00,2024-10-27 06:25:05.390398122,ST1044,Indiranagar EV Hub 1044,Bengaluru,Indiranagar,12.97704,77.63324,AC Slow (3.3kW),9,Car - SUV,33.55,723.1,10.2,290.11,290.11,Completed,5,18,10,True,Clear,True
SESS140491,2024-07-05,2024-07-05 09:10:00,2024-07-05 09:19:46.130304840,ST1059,Viman Nagar EV Hub 1059,Pune,Viman Nagar,18.52359,73.85671,DC Fast (50kW),5,3-Wheeler,4.64,9.8,22.0,72.71,72.71,Completed,4,9,7,True,Cloudy,True
SESS145190,2024-06-13,2024-06-13 14:02:00,2024-06-13 14:05:19.941328308,ST1006,Dwarka EV Hub 1006,Delhi,Dwarka,28.64584,77.23093,DC Fast (50kW),5,3-Wheeler,3.53,3.3,5.8,54.33,54.33,Completed,3,14,6,False,Rain,True
SESS130074,2024-02-27,2024-02-27 23:15:00,2024-02-27 23:41:10.412640264,ST1061,Baner EV Hub 1061,Pune,Baner,18.45366,73.92817,AC Fast (7.4kW),5,2-Wheeler,1.92,26.2,13.9,18.66,18.66,Completed,1,23,2,False,Clear,True
SESS124268,2024-10-05,2024-10-05 20:29:00,2024-10-05 20:51:28.767285414,ST1035,Whitefield EV Hub 1035,Bengaluru,Whitefield,12.91369,77.55109,DC Ultra-Fast (150kW),1,Car - Hatchback/Sedan,17.18,22.5,2.1,337.96,337.96,Completed,5,20,10,True,Cloudy,True
SESS103467,2024-11-07,2024-11-07 22:11:00,2024-11-07 22:39:59.025586602,ST1030,Thane EV Hub 1030,Mumbai,Thane,19.1958,73.05253,AC Fast (7.4kW),5,2-Wheeler,2.37,29.0,7.4,23.56,23.56,Completed,3,22,11,False,Clear,True
SESS110628,2024-05-27,2024-05-27 13:01:00,2024-05-27 13:18:40.632935148,ST1021,Bandra EV Hub 1021,Mumbai,Bandra,18.99664,72.81787,AC Fast (7.4kW),5,2-Wheeler,1.88,17.7,9.3,19.98,19.98,Completed,0,13,5,False,Clear,True
SESS149313,2024-09-09,2024-09-09 20:28:00,2024-09-09 20:52:34.844917440,ST1055,Kothrud EV Hub 1055,Pune,Kothrud,18.45011,73.83461,DC Fast (50kW),3,Car - Hatchback/Sedan,8.5,24.6,40.0,133.88,133.88,Completed,0,20,9,True,Clear,True
SESS144399,2024-06-22,2024-06-22 18:59:00,2024-06-22 23:23:36.021210462,ST1016,Andheri EV Hub 1016,Mumbai,Andheri,19.10583,72.88625,AC Fast (7.4kW),7,Light Commercial,27.19,264.6,17.2,274.36,274.36,Completed,5,18,6,True,Rain,True
SESS144276,2024-07-05,2024-07-05 17:29:00,2024-07-06 00:11:30.181060410,ST1028,Thane EV Hub 1028,Mumbai,Thane,19.02041,72.85431,AC Slow (3.3kW),5,Car - Hatchback/Sedan,18.63,402.5,5.6,154.62,154.62,Completed,4,17,7,False,Clear,True
SESS110115,2024-08-01,2024-08-01 07:42:00,2024-08-01 12:21:02.626584102,ST1003,Dwarka EV Hub 1003,Delhi,Dwarka,28.68153,77.23705,AC Fast (7.4kW),3,Light Commercial,28.48,279.0,11.6,285.69,285.69,Completed,3,7,8,False,Clear,True
SESS142758,2024-08-29,2024-08-29 08:34:00,2024-08-29 08:56:25.711173768,ST1016,Andheri EV Hub 1016,Mumbai,Andheri,19.10583,72.88625,AC Fast (7.4kW),7,2-Wheeler,1.52,22.4,24.5,16.14,16.14,Completed,3,8,8,True,,True
SESS117732,2024-06-13,2024-06-13 14:18:00,2024-06-13 14:29:34.465740738,ST1071,Kukatpally EV Hub 1071,Hyderabad,Kukatpally,17.43005,78.59594,DC Fast (50kW),5,3-Wheeler,4.04,11.6,2.3,62.56,62.56,Completed,3,14,6,False,Hot,True
SESS139255,2024-01-21,2024-01-21 09:03:00,2024-01-21 10:10:19.713830172,ST1069,Gachibowli EV Hub 1069,Hyderabad,Gachibowli,17.43468,78.46891,DC Fast (50kW),5,Car - SUV,35.33,67.3,3.0,583.16,583.16,Failed,6,9,1,True,Clear,True
SESS182875,2024-07-08,2024-07-08 18:02:00,2024-07-08 18:49:31.614210149,ST1023,Powai EV Hub 1023,Mumbai,Powai,19.019,72.85736,DC Fast (50kW),5,Car - SUV,25.38,47.5,14.3,355.12,355.12,Completed,0,18,7,True,Cloudy,True
SESS163207,2024-12-18,2024-12-18 21:39:00,2024-12-18 22:23:14.682425154,ST1028,Thane EV Hub 1028,Mumbai,Thane,19.02041,72.85431,AC Slow (3.3kW),5,2-Wheeler,1.89,44.2,19.6,14.89,14.89,Completed,2,21,12,False,Hot,True
SESS151031,2024-08-14,2024-08-14 21:55:00,2024-08-14 22:26:57.937018380,ST1042,Indiranagar EV Hub 1042,Bengaluru,Indiranagar,13.05929,77.52818,DC Fast (50kW),5,Car - Hatchback/Sedan,16.12,32.0,9.2,236.17,-236.17,Completed,2,21,8,False,Rain,True
SESS174625,2024-04-28,2024-04-28 09:22:00,2024-04-28 16:18:54.077698578,ST1056,Kothrud EV Hub 1056,Pune,Kothrud,18.50568,73.90334,AC Slow (3.3kW),5,Car - Hatchback/Sedan,19.19,416.9,3.7,174.98,174.98,Completed,6,9,4,True,Clear,True
SESS102478,2024-11-21,2024-11-21 04:56:00,2024-11-21 05:26:31.740896249,ST1055,Kothrud EV Hub 1055,Pune,Kothrud,18.45011,73.83461,DC Fast (50kW),3,Car - Hatchback/Sedan,17.87,30.5,3.0,249.3,249.3,Cancelled,3,4,11,False,Clear,True
SESS115539,2024-07-08,2024-07-08 22:21:00,2024-07-09 02:15:27.197068890,ST1066,Hitech City EV Hub 1066,Hyderabad,Hitech City,17.48864,78.39467,AC Fast (7.4kW),4,Car - SUV,23.79,234.5,9.7,248.77,248.77,Completed,0,22,7,False,Clear,True
SESS133034,2024-12-03,2024-12-03 15:38:00,2024-12-04 05:25:06.662233332,ST1056,Kothrud EV Hub 1056,Pune,Kothrud,18.50568,73.90334,AC Slow (3.3kW),5,Car - SUV,38.33,827.1,1.2,343.37,343.37,Completed,1,15,12,False,Clear,True
SESS143720,2024-07-04,2024-07-04 12:25:00,2024-07-04 12:57:48.625483860,ST1016,Andheri EV Hub 1016,Mumbai,Andheri,19.10583,72.88625,AC Fast (7.4kW),7,2-Wheeler,2.31,32.8,,25.14,25.14,Completed,3,12,7,False,Clear,True
SESS164694,2024-03-01,2024-03-01 06:08:00,2024-03-01 13:00:45.121123722,ST1001,Connaught Place EV Hub 1001,Delhi,Connaught Place,28.67033,77.09194,AC Fast (7.4kW),6,Light Commercial,42.9,412.8,9.2,429.62,429.62,Failed,4,6,3,False,Foggy,True
SESS183798,2024-12-07,2024-12-07 22:16:00,2024-12-08 02:28:08.027544318,ST1008,Rohini EV Hub 1008,Delhi,Rohini,28.60706,77.15859,AC Fast (7.4kW),3,Car - SUV,26.0,252.1,7.6,276.44,276.44,Completed,5,22,12,False,Cloudy,True
SESS144839,2024-06-27,2024-06-27 17:19:00,2024-06-27 18:05:01.712201772,ST1071,Kukatpally EV Hub 1071,Hyderabad,Kukatpally,17.43005,78.59594,DC Fast (50kW),5,Car - Hatchback/Sedan,21.42,46.0,3.9,317.75,317.75,Completed,3,17,6,False,Cloudy,True
SESS105574,2024-01-11,2024-01-11 16:00:00,2024-01-11 16:14:04.451778804,ST1002,Connaught Place EV Hub 1002,Delhi,Connaught Place,28.61289,77.15782,DC Ultra-Fast (150kW),3,Car - Hatchback/Sedan,21.57,14.1,3.0,415.22,415.22,Completed,3,16,1,False,Rain,True
SESS153163,2024-12-28,2024-12-28 19:41:00,2024-12-29 01:32:27.734907234,ST1058,Viman Nagar EV Hub 1058,Pune,Viman Nagar,18.48708,73.88499,AC Slow (3.3kW),5,Car - Hatchback/Sedan,15.82,351.5,22.6,124.88,124.88,Completed,5,19,12,True,Hot,True
SESS182683,2024-06-17,2024-06-17 17:19:00,2024-06-17 17:45:24.276900564,ST1048,Jayanagar EV Hub 1048,Bengaluru,Jayanagar,12.92984,77.58117,DC Fast (50kW),3,Car - Hatchback/Sedan,12.29,26.4,2.9,183.3,183.3,Completed,0,17,6,False,Cloudy,True
SESS175249,2024-11-19,2024-11-19 16:10:00,2024-11-19 16:59:35.495415402,ST1021,Bandra EV Hub 1021,Mumbai,Bandra,18.99664,72.81787,AC Fast (7.4kW),5,3-Wheeler,3.96,49.6,21.7,40.66,40.66,Failed,1,16,11,False,Foggy,True
SESS112764,2024-07-17,2024-07-17 08:39:00,2024-07-17 09:05:13.233497838,ST1010,Saket EV Hub 1010,Delhi,Saket,28.62702,77.26129,DC Fast (50kW),5,Car - Hatchback/Sedan,10.21,26.2,4.7,143.01,143.01,Completed,2,8,7,True,Cloudy,True
SESS133313,2024-09-29,2024-09-29 07:07:00,2024-09-29 07:36:53.352125370,ST1060,Viman Nagar EV Hub 1060,Pune,Viman Nagar,18.51456,73.98229,DC Fast (50kW),3,Car - Hatchback/Sedan,17.95,29.9,3.0,274.74,274.74,Completed,6,7,9,False,Clear,True
SESS131376,2024-08-18,2024-08-18 17:53:00,2024-08-18 21:27:17.030443542,ST1021,Bandra EV Hub 1021,Mumbai,Bandra,18.99664,72.81787,AC Fast (7.4kW),5,Car - SUV,22.3,214.3,23.2,229.47,229.47,Completed,6,17,8,False,Rain,True
SESS142512,2024-02-17,2024-02-17 23:15:00,2024-02-17 23:24:49.820096532,ST1018,Andheri EV Hub 1018,Mumbai,Andheri,19.05422,72.8548,DC Fast (50kW),4,3-Wheeler,5.46,9.8,14.1,92.54,92.54,Completed,5,23,2,False,,True
SESS119818,2024-04-29,2024-04-29 15:22:00,2024-04-29 18:23:13.352588580,ST1057,Viman Nagar EV Hub 1057,Pune,Viman Nagar,18.43791,73.84241,AC Fast (7.4kW),3,Car - Hatchback/Sedan,17.95,181.2,13.4,184.53,184.53,Completed,0,15,4,False,Hot,True
SESS147804,2024-10-15,2024-10-15 17:15:00,2024-10-15 22:50:14.229629178,ST1016,Andheri EV Hub 1016,Mumbai,Andheri,19.10583,72.88625,AC Fast (7.4kW),7,Car - SUV,34.38,335.2,3.1,406.76,406.76,Completed,1,17,10,False,Hot,True
SESS109192,2024-07-26,2024-07-26 15:03:00,2024-07-26 17:41:35.766699816,ST1009,Rohini EV Hub 1009,Delhi,Rohini,28.6585,77.24159,AC Fast (7.4kW),5,Car - Hatchback/Sedan,16.31,158.6,11.6,185.13,185.13,Completed,4,15,7,False,Rain,True
SESS172808,2024-08-30,2024-08-30 21:49:00,2024-08-30 22:40:48.909135000,ST1028,Thane EV Hub 1028,Mumbai,Thane,19.02041,72.85431,AC Slow (3.3kW),5,3-Wheeler,2.4,51.8,11.9,21.75,21.75,Completed,4,21,8,False,Rain,True
SESS130196,2024-11-17,2024-11-17 17:31:00,2024-11-17 22:50:38.746822032,ST1043,Indiranagar EV Hub 1043,Bengaluru,Indiranagar,12.94792,77.59429,AC Fast (7.4kW),3,Car - SUV,33.11,319.6,6.9,347.48,347.48,Completed,6,17,11,False,Cloudy,True
SESS157623,2024-08-07,2024-08-07 14:05:00,2024-08-07 17:12:16.066636373,ST1021,BANDRA EV HUB 1021  ,Mumbai,Bandra,18.99664,72.81787,AC Fast (7.4kW),5,Car - Hatchback/Sedan,18.56,187.3,26.0,194.36,194.36,Completed,2,14,8,False,,True
SESS131975,2024-04-17,2024-04-17 13:21:00,2024-04-17 13:43:54.611765742,ST1047,Jayanagar EV Hub 1047,Bengaluru,Jayanagar,12.95194,77.65477,DC Ultra-Fast (150kW),1,Car - SUV,30.62,22.9,4.9,587.77,587.77,Completed,2,13,4,False,Clear,True
SESS123798,2024-02-07,2024-02-07 12:13:00,2024-02-07 12:18:18.470632032,ST1053,Hinjewadi EV Hub 1053,Pune,Hinjewadi,18.46779,73.85104,DC Fast (50kW),5,2-Wheeler,2.35,5.3,4.4,33.67,33.67,Completed,2,12,2,False,Clear,True
SESS148817,2024-12-13,2024-12-13 21:15:00,2024-12-13 21:23:10.684350432,ST1047,Jayanagar EV Hub 1047,Bengaluru,Jayanagar,12.95194,77.65477,DC Ultra-Fast (150kW),1,2-Wheeler,3.25,8.2,7.6,66.9,66.9,Completed,4,21,12,False,Clear,True
